year,month,dayofweek,day,freight_value,competition_price,stock,black_friday,carnival,christmas,friday,mothers_day,new_year,others,valentines,base_cost
2017,9,2,20,29.71885639295024,928.4904761904763,1590.0,0,0,0,0,0,0,0,0,742.7923809523811
2017,9,3,21,29.71885639295024,928.4904761904763,1590.0,0,0,0,0,0,0,0,0,742.7923809523811
2017,9,4,22,29.71360639295024,920.3272108843539,1604.0,0,0,0,0,0,0,0,0,736.384217687075
2017,9,5,23,28.908829681597627,917.3271794871796,1653.0,0,0,0,0,0,0,0,0,733.8617435897437
2017,9,6,24,29.5207815693487,919.7531481481484,1673.0,0,0,0,0,0,0,0,0,735.8025185185188
2017,9,0,25,29.91038310523631,913.9105000000003,1674.0,0,0,0,0,0,0,0,0,731.1284000000003
2017,9,1,26,29.913408350284158,922.6847692307692,1676.0,0,0,0,0,0,0,0,0,738.1478153846155
2017,9,2,27,29.913408350284158,922.7196969696972,1666.0,0,0,0,0,0,0,0,0,738.1757575757579
2017,9,3,28,30.499530196768323,927.2334782608698,1665.0,0,0,0,0,0,0,0,0,741.7867826086958
2017,9,4,29,30.499530196768323,928.7915714285716,1645.0,0,0,0,0,0,0,0,0,743.0332571428573
2017,9,5,30,29.71015583250903,930.1294063926944,1639.0,0,0,0,0,0,0,0,0,744.1035251141556
2017,10,6,1,30.328299771902966,928.748931623932,1659.0,0,0,0,0,0,0,0,0,742.9991452991457
2017,10,0,2,32.901703835688984,932.8107692307697,1708.0,0,0,0,0,0,0,0,0,746.2486153846157
2017,10,1,3,33.12326633568897,932.8107692307697,1703.0,0,0,0,0,0,0,0,0,746.2486153846157
2017,10,2,4,32.95978012670586,930.447372134039,1702.0,0,0,0,0,0,0,0,0,744.3578977072312
2017,10,3,5,32.95978012670586,930.447372134039,1707.0,0,0,0,0,0,0,0,0,744.3578977072312
2017,10,4,6,32.95978012670586,930.447372134039,1707.0,0,0,0,0,0,0,0,0,744.3578977072312
2017,10,5,7,33.55756194488768,930.447372134039,1711.0,0,0,0,0,0,0,0,0,744.3578977072312
2017,10,6,8,32.83981944756856,928.6004529616728,1726.0,0,0,0,0,0,0,0,0,742.8803623693383
2017,10,0,9,32.83981944756856,929.5069570267135,1731.0,0,0,0,0,0,0,0,0,743.6055656213708
2017,10,1,10,32.83981944756856,928.9795180023233,1976.0,0,0,0,0,0,0,0,0,743.1836144018587
2017,10,2,11,32.83981944756856,928.9795180023233,2301.0,0,0,0,0,0,0,0,0,743.1836144018587
2017,10,3,12,31.879896370645486,928.6136643437868,2299.0,0,0,0,0,0,0,0,0,742.8909314750294
2017,10,4,13,29.44013361968101,927.0012412981037,1726.0,0,0,0,0,0,0,0,0,741.600993038483
2017,10,5,14,29.485892548252444,923.2773717140352,1859.0,0,0,0,0,0,0,0,0,738.6218973712282
2017,10,6,15,30.67989025205977,934.3771752070396,1945.0,0,0,0,0,0,0,0,0,747.5017401656318
2017,10,0,16,28.983455048252438,925.1251552795036,4856.0,0,0,0,0,0,0,0,0,740.100124223603
2017,10,1,17,29.53209380315125,925.8643381976452,2745.0,0,0,0,0,0,0,0,0,740.6914705581162
2017,10,2,18,29.575831623664065,925.8643381976452,2621.0,0,0,0,0,0,0,0,0,740.6914705581162
2017,10,3,19,30.42524526723207,933.9418530543536,2531.0,0,0,0,0,0,0,0,0,747.153482443483
2017,10,4,20,31.05163524305763,930.6300369322653,2337.0,0,0,0,0,0,0,0,0,743.0782869715546
2017,10,5,21,29.272740801149453,930.5774498746871,2361.0,0,0,0,0,0,0,0,0,744.4619598997497
2017,10,6,22,29.25441623121441,934.343828828829,2356.0,0,0,0,0,0,0,0,0,747.4750630630633
2017,10,0,23,29.272740801149453,930.9112946428572,2351.0,0,0,0,0,0,0,0,0,744.7290357142858
2017,10,1,24,29.272740801149453,930.9112946428572,2351.0,0,0,0,0,0,0,0,0,744.7290357142858
2017,10,2,25,29.272740801149453,930.2474778761062,2401.0,0,0,0,0,0,0,0,0,744.1979823008851
2017,10,3,26,27.82065179473492,931.714557522124,2425.0,0,0,0,0,0,0,0,0,745.3716460176993
2017,10,4,27,27.351861472154283,936.0174568965518,2423.0,0,0,0,0,0,0,0,0,748.8139655172415
2017,10,5,28,27.351861472154283,936.0174568965518,2423.0,0,0,0,0,0,0,0,0,748.8139655172415
2017,10,6,29,27.351861472154283,936.0174568965518,2423.0,0,0,0,0,0,0,0,0,748.8139655172415
2017,10,0,30,27.406006426149453,938.744698275862,2435.0,0,0,0,0,0,0,0,0,750.9957586206897
2017,10,1,31,27.534678301149448,938.744698275862,2434.0,0,0,0,0,0,0,0,0,750.9957586206897
2017,11,2,1,27.937115801149453,938.744698275862,433.0,0,0,0,0,0,0,0,0,750.9957586206897
2017,11,3,2,27.534678301149448,938.744698275862,433.0,0,0,0,0,0,0,0,0,750.9957586206897
2017,11,4,3,27.534678301149448,942.0410919540233,429.0,0,0,0,0,0,0,0,0,753.6328735632187
2017,11,5,4,27.534678301149448,942.0410919540233,429.0,0,0,0,0,0,0,0,0,753.6328735632187
2017,11,6,5,27.32586580114945,942.0410919540233,429.0,0,0,0,0,0,0,0,0,753.6328735632187
2017,11,0,6,27.534678301149448,942.6424057971016,555.0,0,0,0,0,0,0,0,0,754.1139246376813
2017,11,1,7,27.46028719895635,946.0867100832892,524.0,0,0,0,0,0,0,0,0,756.8693680666314
2017,11,2,8,27.46028719895635,946.0867100832892,524.0,0,0,0,0,0,0,0,0,756.8693680666314
2017,11,3,9,27.776028223988966,945.8945647782173,527.0,0,0,0,0,0,0,0,0,756.7156518225738
2017,11,4,10,27.454653223988966,944.1482890306577,522.0,0,0,0,0,0,0,0,0,755.3186312245261
2017,11,5,11,27.5269607768722,941.2503012887497,537.0,0,0,0,0,0,0,0,0,753.0002410309999
2017,11,6,12,27.5269607768722,941.2503012887497,537.0,0,0,0,0,0,0,0,0,753.0002410309999
2017,11,0,13,27.587945346604,940.302257834758,541.0,0,0,0,0,0,0,0,0,752.2418062678065
2017,11,1,14,27.375928301149454,940.7964672364676,530.0,0,0,0,0,0,0,0,0,752.6371737891741
2017,11,2,15,27.587945346604,940.7964672364676,534.0,0,0,0,0,0,0,0,0,752.6371737891741
2017,11,3,16,27.375928301149454,940.7964672364676,534.0,0,0,0,0,0,0,0,0,752.6371737891741
2017,11,4,17,27.375928301149454,940.7964672364676,534.0,0,0,0,0,0,0,0,0,752.6371737891741
2017,11,5,18,27.375928301149454,940.7964672364676,534.0,0,0,0,0,0,0,0,0,752.6371737891741
2017,11,6,19,27.375928301149454,940.7964672364676,534.0,0,0,0,0,0,0,0,0,752.6371737891741
2017,11,0,20,27.375928301149454,940.7964672364676,531.0,0,0,0,0,0,0,0,0,752.6371737891741
2017,11,1,21,27.308353301149452,940.0286960333116,529.0,1,0,0,0,0,0,0,0,752.0229568266493
2017,11,2,22,27.34372830114945,939.7001490247644,523.0,1,0,0,0,0,0,0,0,751.7601192198116
2017,11,3,23,27.613043521226093,940.5123255295433,430.0,1,0,0,0,0,0,0,0,752.4098604236347
2017,11,4,24,27.426179718122018,934.6225641025644,438.0,1,0,0,0,0,0,0,0,747.6980512820516
2017,11,5,25,27.45745391167041,934.4501503094608,72.0,1,0,0,0,0,0,0,0,747.5601202475686
2017,11,6,26,27.45745391167041,934.4501503094608,72.0,1,0,0,0,0,0,0,0,747.5601202475686
2017,11,0,27,27.45745391167041,936.1021043324497,66.0,1,0,0,0,0,0,0,0,748.8816834659598
2017,11,1,28,27.437295976930706,938.481048850575,84.0,0,0,0,0,0,0,0,0,750.7848390804601
2017,11,2,29,27.437295976930706,938.2170402298854,84.0,0,0,0,0,0,0,0,0,750.5736321839083
2017,11,3,30,27.35954327240537,941.0212711864407,79.0,0,0,0,0,0,0,0,0,752.8170169491526
2017,12,4,1,26.83013150769949,944.2622316384184,79.0,0,0,0,0,0,0,0,0,755.4097853107347
2017,12,5,2,26.83013150769949,944.2622316384184,79.0,0,0,0,0,0,0,0,0,755.4097853107347
2017,12,6,3,26.83013150769949,944.2622316384184,79.0,0,0,0,0,0,0,0,0,755.4097853107347
2017,12,0,4,26.83013150769949,944.2622316384184,79.0,0,0,0,0,0,0,0,0,755.4097853107347
2017,12,1,5,26.83013150769949,940.9154901960788,2078.0,0,0,0,0,0,0,0,0,752.7323921568632
2017,12,2,6,27.970602095934783,934.401550671551,73.0,0,0,0,0,0,0,0,0,747.5212405372408
2017,12,3,7,27.970602095934783,935.3253510895888,83.0,0,0,0,0,0,0,0,0,748.2602808716711
2017,12,4,8,27.457304757271732,934.0109133489464,123.0,0,0,0,0,0,0,0,0,747.2087306791572
2017,12,5,9,27.457304757271732,934.0109133489464,123.0,0,0,0,0,0,0,0,0,747.2087306791572
2017,12,6,10,27.457304757271732,934.0109133489464,123.0,0,0,0,0,0,0,0,0,747.2087306791572
2017,12,0,11,27.457304757271732,934.5780957259956,123.0,0,0,0,0,0,0,0,0,747.6624765807965
2017,12,1,12,27.457304757271732,934.5780957259956,123.0,0,0,0,0,0,0,0,0,747.6624765807965
2017,12,2,13,27.457304757271732,934.9996413934427,133.0,0,0,0,0,0,0,0,0,747.9997131147543
2017,12,3,14,27.412196004304896,937.9039944903584,123.0,0,0,0,0,0,0,0,0,750.3231955922868
2017,12,4,15,27.412196004304896,938.8947658402203,98.0,0,0,0,0,0,0,0,0,751.1158126721763
2017,12,5,16,27.412196004304896,939.021487603306,88.0,0,0,0,0,0,0,0,0,751.2171900826448
2017,12,6,17,27.412196004304896,939.021487603306,88.0,0,0,0,0,0,0,0,0,751.2171900826448
2017,12,0,18,27.412196004304896,939.021487603306,88.0,0,0,0,0,0,0,0,0,751.2171900826448
2017,12,1,19,27.412196004304896,940.9419945355193,88.0,0,0,0,0,0,0,0,0,752.7535956284155
2017,12,2,20,27.412196004304896,940.9419945355193,88.0,0,0,0,0,0,0,0,0,752.7535956284155
2017,12,3,21,27.457304757271732,939.2757723577237,83.0,0,0,0,0,0,0,0,0,751.420617886179
2017,12,4,22,27.457304757271732,940.0887804878051,83.0,0,0,0,0,0,0,0,0,752.0710243902441
2017,12,5,23,27.457304757271732,940.0887804878051,83.0,0,0,0,0,0,0,0,0,752.0710243902441
2017,12,6,24,27.457304757271732,940.0887804878051,83.0,0,0,1,0,0,0,0,0,752.0710243902441
2017,12,0,25,27.457304757271732,940.0887804878051,83.0,0,0,1,0,0,0,0,0,752.0710243902441
2017,12,1,26,27.412196004304896,942.1031967213116,83.0,0,0,0,0,0,0,0,0,753.6825573770493
2017,12,2,27,27.412196004304896,941.7604371584703,93.0,0,0,0,0,0,0,0,0,753.4083497267762
2017,12,3,28,27.412196004304896,938.0780266666667,89.0,0,0,0,0,0,0,0,0,750.4624213333334
2017,12,4,29,27.412196004304896,938.0780266666667,89.0,0,0,0,0,0,0,0,0,750.4624213333334
2017,12,5,30,27.412196004304896,938.2113866666671,89.0,0,0,0,0,0,0,0,0,750.5691093333337
2017,12,6,31,27.412196004304896,938.2113866666671,89.0,0,0,0,0,0,1,0,0,750.5691093333337
2018,1,0,1,27.412196004304896,938.2113866666671,89.0,0,0,0,0,0,1,0,0,750.5691093333337
2018,1,1,2,26.805201769137398,939.9719623655916,89.0,0,0,0,0,0,0,0,0,751.9775698924733
2018,1,2,3,26.805201769137398,940.6408333333336,89.0,0,0,0,0,0,0,0,0,752.512666666667
2018,1,3,4,25.97717758032337,939.661478494624,79.0,0,0,0,0,0,0,0,0,751.7291827956992
2018,1,4,5,26.882554710313865,934.4152481733437,79.0,0,0,0,0,0,0,0,0,748.8487064751829
2018,1,5,6,26.805201769137398,936.0608830939785,79.0,0,0,0,0,0,0,0,0,748.8487064751829
2018,1,6,7,26.805201769137398,936.0608830939785,79.0,0,0,0,0,0,0,0,0,748.8487064751829
2018,1,0,8,26.951734959027156,939.9689203829682,89.0,0,0,0,0,0,0,0,0,751.9751363063747
2018,1,1,9,26.951734959027156,939.3733515998995,89.0,0,0,0,0,0,0,0,0,751.4986812799197
2018,1,2,10,26.441870094162287,938.366925714286,114.0,0,0,0,0,0,0,0,0,750.6935405714289
2018,1,3,11,26.60507601436821,942.583527619048,114.0,0,0,0,0,0,0,0,0,754.0668220952384
2018,1,4,12,26.21741063470283,939.9736685714287,129.0,0,0,0,0,0,0,0,0,751.978934857143
2018,1,5,13,26.21741063470283,939.9736685714287,129.0,0,0,0,0,0,0,0,0,751.978934857143
2018,1,6,14,26.21741063470283,939.9736685714287,129.0,0,0,0,0,0,0,0,0,751.978934857143
2018,1,0,15,26.21741063470283,939.9736685714287,129.0,0,0,0,0,0,0,0,0,751.978934857143
2018,1,1,16,26.21741063470283,939.7603352380955,129.0,0,0,0,0,0,0,0,0,751.8082681904765
2018,1,2,17,26.21741063470283,940.5816685714287,129.0,0,0,0,0,0,0,0,0,752.465334857143
2018,1,3,18,25.9474782022704,940.4750019047624,128.0,0,0,0,0,0,0,0,0,752.3800015238099
2018,1,4,19,26.21741063470283,940.4750019047624,128.0,0,0,0,0,0,0,0,0,752.3800015238099
2018,1,5,20,26.21741063470283,940.4856685714287,128.0,0,0,0,0,0,0,0,0,752.388534857143
2018,1,6,21,26.791952460105385,938.6291685563117,128.0,0,0,0,0,0,0,0,0,750.9033348450494
2018,1,0,22,26.993518742810934,940.4484241269844,123.0,0,0,0,0,0,0,0,0,752.3587393015875
2018,1,1,23,27.964215618000132,941.4352796674228,128.0,0,0,0,0,0,0,0,0,753.1482237339383
2018,1,2,24,27.25703225632445,946.6645752380955,88.0,0,0,0,0,0,0,0,0,757.3316601904764
2018,1,3,25,27.25703225632445,946.6645752380955,88.0,0,0,0,0,0,0,0,0,757.3316601904764
2018,1,4,26,27.020851114974484,946.0277774653173,98.0,0,0,0,0,0,0,0,0,756.8222219722538
2018,1,5,27,27.020851114974484,946.0277774653173,98.0,0,0,0,0,0,0,0,0,756.8222219722538
2018,1,6,28,27.020851114974484,946.0277774653173,98.0,0,0,0,0,0,0,0,0,756.8222219722538
2018,1,0,29,26.920199380750912,946.8283417038693,103.0,0,0,0,0,0,0,0,0,757.4626733630955
2018,1,1,30,27.031414030000892,945.2327731635293,108.0,0,0,0,0,0,0,0,0,756.1862185308235
2018,1,2,31,27.22684085926919,945.1810935769657,107.0,0,0,0,0,0,0,0,0,756.1448748615726
2018,2,3,1,27.063980328878174,945.1810935769657,108.0,0,0,0,0,0,0,0,0,756.1448748615726
2018,2,4,2,27.031414030000892,945.1810935769657,108.0,0,0,0,0,0,0,0,0,756.1448748615726
2018,2,5,3,27.031414030000892,945.1810935769657,108.0,0,0,0,0,0,0,0,0,756.1448748615726
2018,2,6,4,26.848142267381824,943.364315934066,112.0,0,0,0,0,0,0,0,0,754.6914527472528
2018,2,0,5,26.610344648334213,943.364315934066,111.0,0,0,0,0,0,0,0,0,754.6914527472528
2018,2,1,6,27.64679012162876,941.5058097055617,111.0,0,0,0,0,0,0,0,0,753.2046477644494
2018,2,2,7,27.16099941023897,944.1652902930404,106.0,0,0,0,0,0,0,0,0,755.3322322344324
2018,2,3,8,27.64679012162876,943.8019420210837,106.0,0,0,0,0,0,0,0,0,755.0415536168671
2018,2,4,9,27.64679012162876,945.2065221737552,101.0,0,0,0,0,0,0,0,0,756.1652177390042
2018,2,5,10,27.64679012162876,945.2065221737552,101.0,0,0,0,0,0,0,0,0,756.1652177390042
2018,2,6,11,27.64679012162876,945.2065221737552,101.0,0,0,0,0,0,0,0,0,756.1652177390042
2018,2,0,12,27.64679012162876,945.2065221737552,101.0,0,1,0,0,0,0,0,0,756.1652177390042
2018,2,1,13,27.64679012162876,943.8019420210837,102.0,0,1,0,0,0,0,0,0,755.0415536168671
2018,2,2,14,27.77811307340993,943.3413212481964,110.0,0,0,0,0,0,0,0,0,754.6730569985572
2018,2,3,15,28.20391348827284,943.3413212481964,109.0,0,0,0,0,0,0,0,0,754.6730569985572
2018,2,4,16,27.89916412678757,948.4133937872026,82.0,0,0,0,0,0,0,0,0,758.7307150297621
2018,2,5,17,27.89916412678757,948.4133937872026,82.0,0,0,0,0,0,0,0,0,758.7307150297621
2018,2,6,18,27.568066565811964,948.4133937872026,82.0,0,0,0,0,0,0,0,0,758.7307150297621
2018,2,0,19,27.609286078007088,948.4133937872026,77.0,0,0,0,0,0,0,0,0,759.022381696429
2018,2,1,20,27.763907231263307,948.0467002908036,77.0,0,0,0,0,0,0,0,0,758.437360232643
2018,2,2,21,27.587227521461877,949.1830907626207,86.0,0,0,0,0,0,0,0,0,759.3464726100966
2018,2,3,22,27.587227521461877,949.3459980307913,86.0,0,0,0,0,0,0,0,0,759.4767984246331
2018,2,4,23,27.587227521461877,947.7959479054781,91.0,0,0,0,0,0,0,0,0,758.2367583243825
2018,2,5,24,27.587227521461877,947.95384264232,91.0,0,0,0,0,0,0,0,0,758.363074113856
2018,2,6,25,27.587227521461877,946.4801584317938,99.0,0,0,0,0,0,0,0,0,757.1841267454352
2018,2,0,26,27.37484468765161,944.7799333688699,94.0,0,0,0,0,0,0,0,0,755.823946695096
2018,2,1,27,27.5232176292244,942.9109462081128,94.0,0,0,0,0,0,0,0,0,757.8807569664903
2018,2,2,28,27.71910571057929,944.2637858880777,83.0,0,0,0,0,0,0,0,0,755.4110287104622
2018,3,3,1,27.23738602121887,946.390501216545,82.0,0,0,0,0,0,0,0,0,757.3401381995135
2018,3,4,2,27.36300335476481,943.7321333333334,92.0,0,0,0,0,0,0,0,0,754.9857066666668
2018,3,5,3,27.327834707724534,944.8017925659473,92.0,0,0,0,0,0,0,0,0,755.8414340527579
2018,3,6,4,27.327834707724534,944.8017925659473,91.0,0,0,0,0,0,0,0,0,755.8414340527579
2018,3,0,5,27.30730932743353,945.5068285371702,90.0,0,0,0,0,0,0,0,0,756.4054628297363
2018,3,1,6,27.33290623852702,947.6329702380954,95.0,0,0,0,0,0,0,0,0,758.1063761904763
2018,3,2,7,27.38697444708981,947.71713356974,85.0,0,0,0,0,0,0,0,0,758.173706855792
2018,3,3,8,27.470248252723998,946.472255952381,85.0,0,0,0,0,0,0,0,0,757.2349476190478
2018,3,4,9,27.36300335476481,944.2830050505048,109.0,0,0,0,0,0,0,0,0,755.4264040404039
2018,3,5,10,27.21555247883584,945.5627021980368,109.0,0,0,0,0,0,0,0,0,756.4501617584295
2018,3,6,11,27.12486695433618,944.576786705079,106.0,0,0,0,0,0,0,0,0,757.0886594110116
2018,3,0,12,27.377116954336184,944.3232655783183,101.0,0,0,0,0,0,0,0,0,757.1910068288519
2018,3,1,13,27.45961662100285,944.9648931213544,108.0,0,0,0,0,0,0,0,0,755.9719144970836
2018,3,2,14,27.494574783336247,947.0229577691812,1110.0,0,0,0,0,0,0,0,0,757.618366215345
2018,3,3,15,27.45961662100285,945.4875848271446,1115.0,0,0,0,0,0,0,0,0,756.3900678617157
2018,3,4,16,27.449682961767497,946.0016576605212,1131.0,0,0,0,0,0,0,0,0,756.801326128417
2018,3,5,17,27.449682961767497,946.0016576605212,1131.0,0,0,0,0,0,0,0,0,756.801326128417
2018,3,6,18,27.684241785296898,944.0599327187964,1134.0,0,0,0,0,0,0,0,0,755.2479461750372
2018,3,0,19,27.909967602290372,942.6613313201947,1136.0,0,0,0,0,0,0,0,0,757.0632142403051
2018,3,1,20,27.494047652748872,944.3543688647034,1148.0,0,0,0,0,0,0,0,0,755.4834950917627
2018,3,2,21,27.591876621002847,942.9406364703373,1161.0,0,0,0,0,0,0,0,0,755.7384246692276
2018,3,3,22,27.054663478933506,943.9147971149852,190.0,0,0,0,0,0,0,0,0,755.1318376919882
2018,3,4,23,26.64071067601273,941.6704530098277,188.0,0,0,0,0,0,0,0,0,753.3363624078622
2018,3,5,24,26.971991007101398,939.3393719287468,188.0,0,0,0,0,0,0,0,0,753.1291552006551
2018,3,6,25,26.901065081175474,939.3393719287468,188.0,0,0,0,0,0,0,0,0,753.1291552006551
2018,3,0,26,27.03044131574337,940.2366917485666,175.0,0,0,0,0,0,0,0,0,752.1893533988533
2018,3,1,27,27.43583168572311,942.7668016255266,185.0,0,0,0,0,0,0,0,0,754.2134413004213
2018,3,2,28,27.34838085206123,940.7814937200957,195.0,0,0,0,0,0,0,0,0,754.2392300637958
2018,3,3,29,27.259432494869966,945.3409143960613,209.0,0,0,0,0,0,0,0,0,756.7293415386354
2018,3,4,30,27.541023831969785,945.9116769232942,209.0,0,0,0,0,0,0,0,0,756.7293415386354
2018,3,5,31,27.33143203265389,945.5540686315843,205.0,0,0,0,0,0,0,0,0,758.8075769831898
2018,4,6,1,27.133780180802034,945.9877829172988,201.0,0,0,0,0,0,0,0,0,759.1106072862199
2018,4,0,2,27.236202067105648,946.837591955974,211.0,0,0,0,0,0,0,0,0,758.6761737826441
2018,4,1,3,27.42251130142905,945.9540236375101,207.0,0,0,0,0,0,0,0,0,756.7632189100082
2018,4,2,4,26.916427627972183,945.8114896941763,214.0,0,0,0,0,0,0,0,0,757.7109465940507
2018,4,3,5,26.86296901230604,947.4717512944568,270.0,0,0,0,0,0,0,0,0,758.2932180290295
2018,4,4,6,26.463118718582415,944.3200952098007,318.0,0,0,0,0,0,0,0,0,755.5522644031347
2018,4,5,7,26.892155755619456,944.552088673853,317.0,0,0,0,0,0,0,0,0,755.6416709390824
2018,4,6,8,27.32254519841046,943.3659835241507,317.0,0,0,0,0,0,0,0,0,754.6927868193206
2018,4,0,9,27.10284675138361,942.2529479971499,359.0,0,0,0,0,0,0,0,0,753.80235839772
2018,4,1,10,27.156962262667484,940.5838099594322,359.0,0,0,0,0,0,0,0,0,752.4670479675458
2018,4,2,11,27.412426955657484,940.6401528764729,359.0,0,0,0,0,0,0,0,0,752.5456988210948
2018,4,3,12,27.66617323177759,940.5597652511084,2359.0,0,0,0,0,0,0,0,0,752.4478122008868
2018,4,4,13,27.48220503981331,942.4561793864567,2369.0,0,0,0,0,0,0,0,0,753.9649435091654
2018,4,5,14,28.436848211540518,939.717956898174,2352.0,0,0,0,0,0,0,0,0,751.7743655185392
2018,4,6,15,27.975567806927952,939.2770252211552,2349.0,0,0,0,0,0,0,0,0,751.7743655185392
2018,4,0,16,27.427453050250193,939.305438645716,2340.0,0,0,0,0,0,0,0,0,751.4443509165728
2018,4,1,17,27.105478688562123,940.3422453450161,2366.0,0,0,0,0,0,0,0,0,752.273796276013
2018,4,2,18,27.072844669531477,940.5683289365323,383.0,0,0,0,0,0,0,0,0,752.4586551651937
2018,4,3,19,27.05989012407693,940.1837979984084,387.0,0,0,0,0,0,0,0,0,752.1470383987267
2018,4,4,20,27.04227982371757,937.9695873712084,392.0,0,0,0,0,0,0,0,0,750.3756698969668
2018,4,5,21,27.089046488903545,937.9695873712084,391.0,0,0,0,0,0,0,0,0,750.3756698969668
2018,4,6,22,27.22412614765345,937.7715309306074,400.0,0,0,0,0,0,0,0,0,750.217224744486
2018,4,0,23,27.08515849543636,938.7292323232319,406.0,0,0,0,0,0,0,0,0,750.9833858585856
2018,4,1,24,27.217513374072986,936.8631371518647,1267.0,0,0,0,0,0,0,0,0,749.4905097214919
2018,4,2,25,27.31460813739498,936.8265090208437,1267.0,0,0,0,0,0,0,0,0,749.461207216675
2018,4,3,26,28.182073187756142,940.0356404958673,1267.0,0,0,0,0,0,0,0,0,752.0285123966938
2018,4,4,27,28.37799182124632,938.6224447868508,1273.0,0,0,0,0,0,0,0,0,751.2017072419102
2018,4,5,28,28.340731547273716,939.507184557438,1272.0,0,0,0,0,0,0,0,0,751.6057476459505
2018,4,6,29,28.256124469648146,937.567448210922,1272.0,0,0,0,0,0,0,0,0,751.4400225988694
2018,4,0,30,28.24762697970469,945.2559160237644,1296.0,0,0,0,0,0,0,0,0,756.2047328190115
2018,5,1,1,28.340731547273716,945.0276851112877,1281.0,0,0,0,0,0,0,0,0,756.0221480890302
2018,5,2,2,29.031891533407002,945.9754620009247,1299.0,0,0,0,0,0,0,0,0,758.1209889085721
2018,5,3,3,27.877397263124813,946.4130107909323,1316.0,0,0,0,0,0,0,0,0,759.1413375944946
2018,5,4,4,28.148568762783913,945.0587943699994,1322.0,0,0,0,0,0,0,0,0,760.5839724329365
2018,5,5,5,27.887728049528913,949.5696051808104,1325.0,0,0,0,0,0,0,0,0,760.8070354959998
2018,5,6,6,27.667999004419432,948.5736592348643,1324.0,0,0,0,0,1,0,0,0,760.8070354959998
2018,5,0,7,27.994971225018283,946.5801014850377,1475.0,0,0,0,0,1,0,0,0,757.2923281016105
2018,5,1,8,28.087311571863772,945.6285475671743,1471.0,0,0,0,0,1,0,0,0,756.5310849673197
2018,5,2,9,28.136998883497284,944.2694911297847,1470.0,0,0,0,0,1,0,0,0,757.3507181242862
2018,5,3,10,28.463543398265212,945.8060854860454,1474.0,0,0,0,0,1,0,0,0,759.9297972542099
2018,5,4,11,28.087630847309264,947.9887376676976,1478.0,0,0,0,0,1,0,0,0,759.7032708359126
2018,5,5,12,28.10529313897593,950.5769292680412,1479.0,0,0,0,0,1,0,0,0,760.461543414433
2018,5,6,13,28.2998348056426,951.0111762652696,1479.0,0,0,0,0,1,0,0,0,760.8089410122157
2018,5,0,14,28.212505847309266,949.405591623036,1479.0,0,0,0,0,0,0,0,0,760.8089410122157
2018,5,1,15,28.160948752633022,950.2342624113468,1481.0,0,0,0,0,0,0,0,0,760.1874099290775
2018,5,2,16,27.943036990813447,946.4433882677032,1489.0,0,0,0,0,0,0,0,0,757.1547106141626
2018,5,3,17,27.891785428162184,947.301544003868,1469.0,0,0,0,0,0,0,0,0,757.8465543520305
2018,5,4,18,28.10155693193184,946.3347322695028,1477.0,0,0,0,0,0,0,0,0,757.0677858156023
2018,5,5,19,28.10155693193184,946.7983670212758,1476.0,0,0,0,0,0,0,0,0,757.4386936170207
2018,5,6,20,28.27186862024353,946.7983670212758,1475.0,0,0,0,0,0,0,0,0,757.4386936170207
2018,5,0,21,27.91689603727094,947.3264825227956,1475.0,0,0,0,0,0,0,0,0,757.8611860182365
2018,5,1,22,28.19643566118193,946.6263770254624,1450.0,0,0,0,0,0,0,0,0,757.30110162037
2018,5,2,23,28.603623161181932,946.2634777199067,1440.0,0,0,0,0,0,0,0,0,757.0107821759254
2018,5,3,24,28.412086124144892,943.998976683937,1475.0,0,0,0,0,0,0,0,0,755.1991813471496
2018,5,4,25,28.39281203181775,946.6955183945099,1488.0,0,0,0,0,0,0,0,0,757.356414715608
2018,5,5,26,28.087254437331254,943.4201880341873,1501.0,0,0,0,0,0,0,0,0,755.1464068376062
2018,5,6,27,28.568589911412488,945.70956822107,1507.0,0,0,0,0,0,0,0,0,756.5676545768561
2018,5,0,28,28.433348299230666,943.4341459836453,1647.0,0,0,0,0,0,0,0,0,755.9660804232801
2018,5,1,29,29.02544346754755,945.4809458987776,1654.0,0,0,0,0,0,0,0,0,756.4127078534024
2018,5,2,30,28.539161416265497,945.4809458987776,1643.0,0,0,0,0,0,0,0,0,756.4127078534024
2018,5,3,31,28.176965280194626,944.3569379960308,1646.0,0,0,0,0,0,0,0,0,755.5133559523803
2018,6,4,1,27.86021439305398,946.3937311456523,1597.0,0,0,0,0,0,0,0,0,757.1426464018415
2018,6,5,2,28.07770302941761,946.4283080023018,1597.0,0,0,0,0,0,0,0,0,757.1426464018415
2018,6,6,3,28.27083851080265,947.7650700231472,1588.0,0,0,0,0,0,0,0,0,758.2180083994701
2018,6,0,4,28.00603636275095,947.83653195164,1426.0,0,0,0,0,0,0,0,0,759.5115537132981
2018,6,1,5,27.980163734339556,950.423154822334,1444.0,0,0,0,0,0,0,0,1,760.5627844331634
2018,6,2,6,28.327603164024033,950.444309644669,1452.0,0,0,0,0,0,0,0,1,760.3554477157353
2018,6,3,7,27.15110250107685,951.1361257755208,1466.0,0,0,0,0,0,0,0,1,760.9089006204167
2018,6,4,8,27.410763733129716,952.1645628507283,1621.0,0,0,0,0,0,0,0,1,761.7316502805827
