year,month,dayofweek,day,freight_value,competition_price,stock,black_friday,carnival,christmas,friday,mothers_day,new_year,others,valentines,base_cost,baseline_prices,baseline_orders,baseline_rewards,rl_prices,rl_orders,rl_actions,rl_rewards,group,type,price_range
2019,11,4,1,31.32616466752809,993.1731819047606,1577.0,0,0,0,0,0,0,0,0,783.3351742248851,979.1689677811064,6.400988247559326,1454.0482229062875,998.7523471367284,6.113591855234517,9,1508.4880589586262,electronics,cellphones,C
2019,11,5,2,30.835489613688498,991.089428571427,1478.0,0,0,0,0,0,0,0,0,781.7164462248852,977.1494111144397,6.154100690876021,1392.4788521818573,996.6884689367286,5.86735474036459,9,1442.239872660437,electronics,cellphones,C
2019,11,6,3,30.968212319469714,991.252468571427,1478.0,0,0,0,0,0,0,0,0,781.7164462248852,977.1566111144397,5.854544650140724,1325.5179535361353,996.6884689367286,5.567904363416346,9,1369.3717077704896,electronics,cellphones,C
2019,11,0,4,30.97305183773432,995.9976220830946,1483.0,0,0,0,0,0,0,0,0,783.0610022160212,977.8918835801193,7.224531483476312,1631.327624509421,998.4027778254269,6.923523322299843,9,1705.3664524585363,electronics,cellphones,C
2019,11,1,5,31.14053404134244,1011.960665907796,1577.0,0,0,0,0,0,0,0,0,782.7319265188099,978.2953862361617,7.551208322007369,1711.8890843029583,997.9832063114826,7.262279207188385,9,1789.3661464281995,electronics,cellphones,C
2019,11,2,6,30.680080779042612,1008.3236050642464,1591.0,0,0,0,0,0,0,0,0,781.6278686093437,976.786674386018,7.29311345402175,1647.068621980791,996.5755324769132,7.002701553180941,9,1720.0577889411613,electronics,cellphones,C
2019,11,3,7,30.841434402691693,1003.5292373393788,1591.0,0,0,0,0,0,0,0,0,781.6278686093437,977.1906426399864,6.795399943779557,1538.5071452593354,996.5755324769132,6.5109164895411595,9,1600.3122928772955,electronics,cellphones,C
2019,11,4,8,30.999595379065752,996.5599354961093,1577.0,0,0,0,0,0,0,0,0,782.7319265188099,978.2953862361617,6.199404370415323,1404.5559939393786,997.9832063114826,5.910475255595884,9,1455.4597043713904,electronics,cellphones,C
2019,11,5,9,31.049359280843845,997.2930309901724,1577.0,0,0,0,0,0,0,0,0,783.7496569691323,979.5653648622085,5.92402067621515,1343.9533486492417,999.2808126356435,5.634686110394796,9,1389.4038026678584,electronics,cellphones,C
2019,11,6,10,30.890141153713643,994.7312900777824,1577.0,0,0,0,0,0,0,0,0,782.7319265188099,978.2953862361617,5.617004100458416,1271.990804656348,997.9832063114826,5.3280749856389775,9,1311.459947874075,electronics,cellphones,C
